seed,schuid,school_type,centre_type,name,address1,address2,address3,postcode,la,la_code,datazone,uprn,denomination,fte_teacher,pupil_roll,prop_minority_ethnic,prop_20pc_most_deprived,dz_simd_percentile,dz_simd_most_deprived_15pct,dz_simd_most_deprived_16_25pct,dz_simd_most_deprived_25pct,urban_rural_8,urban_rural_6,urban_rural_8_desc,urban_rural_6_desc,grid_easting,grid_northing,lat,lng
5526124,5526124P,Primary,Local Authority,Leith Walk Primary School,9 Brunswick Road,Edinburgh,,EH7 5NG,City of Edinburgh,S12000036,S01008806,906032750,Non-denominational,9.8,223,>20%,5 - <10%,71,N,N,N,1,1,Large Urban Areas,Large Urban Areas,1,1,674766,55.9602543,-3.1791957,
1003623,1003623P,Primary,Local Authority,Lennox Primary School,Redburn,Bonhill,ALEXANDRIA,G83 9BP,West Dunbartonshire,S12000039,S01013217,129056405,Non-denominational,14.4,196,*,50 - <55%,30,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,679075,55.9779626,-4.5633525,
8350329,8350329P,Primary,Local Authority,Lennoxtown Primary School,School Lane,Lennoxtown,NR GLASGOW,G66 7LX,East Dunbartonshire,S12000045,S01008159,132016684,Non-denominational,11.3,126,5 - <10%,30 - <35%,9,Y,N,Y,3,3,Accessible Small Towns,Accessible Small Towns,3,3,677855,55.9740335,-4.1989429,
8338132,8338132S,Secondary,Local Authority,Lenzie Academy,Myrtle Avenue,Lenzie,,G66 4HR,East Dunbartonshire,S12000045,S01008118,132021752,Non-denominational,104.4,1360,10 - <20%,5 - <10%,61,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,672596,55.9274606,-4.1599496,
1003542,1003542P,Primary,Local Authority,Lenzie Meadow Primary School,Myrtle Avenue,LENZIE,GLASGOW,G66 4HW,East Dunbartonshire,S12000045,S01008122,132057229,Non-denominational,29.1,580,10 - <20%,0 - <5%,98,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,672327,55.9249666,-4.1646458,
5404622,5404622P,Primary,Local Authority,Leslie Primary School,31 Rothes Park,Leslie,GLENROTHES,KY6 3LL,Fife,S12000047,S01009552,320179129,Non-denominational,12.6,212,*,35 - <40%,62,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,701424,56.1993561,-3.2230129,
8550131,8550131S,Secondary,Local Authority,Lesmahagow High School,Strathaven Road,Lesmahagow,,ML11 0FS,South Lanarkshire,S12000029,S01012646,484157057,Non-denominational,64.2,634,0 - <5%,20 - <25%,74,N,N,N,3,3,Accessible Small Towns,Accessible Small Towns,3,3,640485,55.6433711,-3.8872594,
5901227,5901227P,Primary,Local Authority,Leswalt School,Leswalt,Stranraer,,DG9 0LJ,Dumfries and Galloway,S12000006,S01007495,137085431,Non-denominational,2.8,33,*,0%,49,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,563973,54.93101,-5.0935481,
1004808,1004808P,Primary,Local Authority,Letham Mains Primary School,Hays Walk,,HADDINGTON,EH41 3FH,East Lothian,S12000010,S01008250,138069807,Non-denominational,9.6,156,10 - <20%,0%,74,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,2,2,673553,55.9523699,-2.8052446,
5304822,5304822P,Primary,Local Authority,Letham Primary School,3 Braehead Road,Letham,BY FORFAR,DD8 2PG,Angus,S12000041,S01007242,117080471,Non-denominational,9.8,148,*,0%,60,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,748483,56.6258096,-2.7685154,
5347122,5347122P,Primary,Local Authority,Letham Primary School,Struan Road,Perth,,PH1 2NL,Perth and Kinross,S12000048,S01011917,124012711,Non-denominational,14.8,224,0 - <5%,30 - <35%,36,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,724570,56.4046513,-3.469048,
5423929,5423929P,Primary,Local Authority,Letham Primary School,Schoolbrae,Letham,CUPAR,KY15 7RN,Fife,S12000047,S01009664,320175698,Non-denominational,2.9,28,*,0%,68,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,714644,56.3190846,-3.1230875,
5501229,5501229P,Primary,Local Authority,Letham Primary School,Forth Drive,Craigshill,LIVINGSTON,EH54 5LZ,West Lothian,S12000040,S01013304,200004112252,Non-denominational,13.5,160,*,55 - <60%,17,N,Y,Y,2,2,Other Urban Areas,Other Urban Areas,2,2,668306,55.898828,-3.4909221,
5424127,5424127P,Primary,Local Authority,Leuchars Primary School,Pitlethie Road,Leuchars,ST ANDREWS,KY16 0EZ,Fife,S12000047,S01009740,320176436,Non-denominational,15.4,199,10 - <20%,0%,41,N,N,N,3,3,Accessible Small Towns,Accessible Small Towns,3,3,721524,56.3828573,-2.8808776,
1003232,1003232S,Secondary,Local Authority,Levenmouth Academy,Methilhaven Road,Buckhaven,FIFE,KY8 1HL,Fife,S12000047,S01009624,320316590,Non-denominational,121.2,1755,0 - <5%,55 - <60%,15,Y,N,Y,2,2,Other Urban Areas,Other Urban Areas,2,2,699487,56.180971,-3.036021,"School Contacts List UPRN (320315258) is not in SAD 2024 Q1.  GISAT has assigned the UPRN from Fife College Levenmouth Campus (320316590), which shares the site."
8300720,8300720P,Primary,Local Authority,Levenvale Primary School,Argyll Street,Levenvale,ALEXANDRIA,G83 0QN,West Dunbartonshire,S12000039,S01013232,129011420,Non-denominational,13,183,0 - <5%,45 - <50%,27,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,681173,55.9963781,-4.5840894,
6203736,6203736P,Primary,Local Authority,Leverhulme Memorial School,Leverburgh,Harris,,HS5 3TS,Na h-Eileanan an Iar,S12000013,S01009023,139018046,Non-denominational,2.5,15,0%,0%,46,N,N,N,8,6,Very Remote Rural Areas,Remote Rural Areas,8,6,886790,57.7711801,-7.0179354,
5201926,5201926P,Primary,Local Authority,Lhanbryde Primary School,Garmouth Road,Lhanbryde,MORAY,IV30 8PD,Moray,S12000020,S01011098,133001425,Non-denominational,13,156,*,*,66,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,861243,57.6352748,-3.214092,
8548528,8548528P,Primary,Local Authority,Libberton Primary School,Muir Road,Libberton,BIGGAR,ML12 6NB,South Lanarkshire,S12000029,S01012579,484179158,Non-denominational,3.9,36,10 - <20%,*,46,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,641296,55.6548108,-3.5947959,
5533430,5533430S,Secondary,Local Authority,Liberton High School,328 Gilmerton Road,Edinburgh,,EH17 7PT,City of Edinburgh,S12000036,S01008576,906462100,Non-denominational,67.1,857,>20%,20 - <25%,88,N,N,N,1,1,Large Urban Areas,Large Urban Areas,1,1,669588,55.9139831,-3.152255,
5531829,5531829P,Primary,Local Authority,Liberton Primary School,229 Gilmerton Road,Edinburgh,,EH16 5UD,City of Edinburgh,S12000036,S01008587,906106685,Non-denominational,21.2,395,>20%,5 - <10%,81,N,N,N,1,1,Large Urban Areas,Large Urban Areas,1,1,670601,55.9229917,-3.1622043,
5320321,5320321P,Primary,Local Authority,Liff Primary School,Liff,Dundee,,DD2 5NJ,Angus,S12000041,S01007129,117077264,Non-denominational,7.8,114,5 - <10%,0%,89,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,733011,56.4845393,-3.0744923,
5620023,5620023P,Primary,Local Authority,Lilliesleaf Primary School,Lilliesleaf,Melrose,,TD6 9HX,Scottish Borders,S12000026,S01012376,116050685,Non-denominational,4.2,50,*,0%,75,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,625108,55.5174824,-2.7406502,
5443628,5443628P,Primary,Local Authority,Limekilns Primary School,8 Dunfermline Road,Limekilns,DUNFERMLINE,KY11 3JS,Fife,S12000047,S01009287,320190939,Non-denominational,8.4,144,0 - <5%,0%,85,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,683473,56.0352882,-3.4766639,
8443645,8443645SP,Special,Local Authority,Linburn Academy,77 Linburn Road,,GLASGOW,G52 4EX,Glasgow City,S12000049,S01009823,906700179290,Inter-denominational,13.9,48,>20%,65 - <70%,12,Y,N,Y,1,1,Large Urban Areas,Large Urban Areas,1,1,664907,55.8545461,-4.3670817,
5936020,5936020P,Primary,Local Authority,Lincluden School,Priory Road,Lincluden,DUMFRIES,DG2 0PU,Dumfries and Galloway,S12000006,S01007580,137017917,Non-denominational,14.5,219,0 - <5%,70 - <75%,14,Y,N,Y,2,2,Other Urban Areas,Other Urban Areas,2,2,577581,55.0818019,-3.6263992,
1003674,1003674P,Primary,Local Authority,Linkwood Primary School,Institution Road,,ELGIN,IV30 1RP,Moray,S12000020,S01011104,133044300,Non-denominational,21.4,295,*,5 - <10%,49,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,862749,57.6478878,-3.3059938,
5510236,5510236S,Secondary,Local Authority,Linlithgow Academy,Braehead Road,Linlithgow,WEST LOTHIAN,EH49 6EH,West Lothian,S12000040,S01013437,200004118743,Non-denominational,93.7,1329,5 - <10%,0 - <5%,55,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,676577,55.9716188,-3.6125852,
5503027,5503027P,Primary,Local Authority,Linlithgow Bridge Primary School,East Mill Road,Linlithgow Bridge,WEST LOTHIAN,EH49 7PB,West Lothian,S12000040,S01013447,135013064,Non-denominational,11.3,167,10 - <20%,*,88,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,677308,55.97806,-3.622309,
5507227,5507227P,Primary,Local Authority,Linlithgow Primary School,Preston Road,Linlithgow,WEST LOTHIAN,EH49 6HB,West Lothian,S12000040,S01013437,200004118728,Non-denominational,18.8,350,5 - <10%,0 - <5%,55,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,676578,55.9716688,-3.6094466,
8312826,8312826P,Primary,Local Authority,Linnvale Primary School,Livingstone Street,Linnvale,CLYDEBANK,G81 2RL,West Dunbartonshire,S12000039,S01013136,129021798,Non-denominational,11.7,180,10 - <20%,60 - <65%,30,N,N,N,1,1,Large Urban Areas,Large Urban Areas,1,1,670318,55.9027561,-4.3890155,
8628432,8628432S,Secondary,Local Authority,Linwood High School,Stirling Drive,,LINWOOD,PA3 3NB,Renfrewshire,S12000038,S01012225,123103712,Non-denominational,40.2,436,0 - <5%,25 - <30%,30,N,N,N,1,1,Large Urban Areas,Large Urban Areas,1,1,664644,55.84936,-4.5098277,
6232736,6232736P,Primary,Local Authority,Lionel School,Lionel,Port of Ness,ISLE OF LEWIS,HS2 0XB,Na h-Eileanan an Iar,S12000013,S01009033,139013912,Non-denominational,6.5,74,*,0%,48,N,N,N,8,6,Very Remote Rural Areas,Remote Rural Areas,8,6,964128,58.4946271,-6.2546693,
8105928,8105928P,Primary,Local Authority,Lismore Primary School,Isle Of Lismore,Oban,ARGYLL,PA34 5UG,Argyll and Bute,S12000035,S01007304,125066969,Non-denominational,1.5,6,0%,0%,50,N,N,N,8,6,Very Remote Rural Areas,Remote Rural Areas,7,6,740924,56.5110929,-5.4951154,
8241821,8241821P,Primary,Local Authority,Littlemill Primary School,Littlemill,Rankinston,,KA6 7HJ,East Ayrshire,S12000008,S01007881,127058016,Non-denominational,3.2,28,0%,0%,22,N,Y,Y,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,615039,55.4047671,-4.4472348,
5502225,5502225P,Primary,Local Authority,Livingston Village Primary School,Kirkton North Road,Livingston Village,WEST LOTHIAN,EH54 7EQ,West Lothian,S12000040,S01013317,200004156190,Non-denominational,11.6,195,>20%,*,75,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,667077,55.8871543,-3.5428317,
5543924,5543924P,Primary,Local Authority,Loanhead Primary School,34 Edgefield Road,Loanhead,,EH20 9DY,Midlothian,S12000019,S01010969,120044736,Non-denominational,11,178,10 - <20%,*,41,N,N,N,3,3,Accessible Small Towns,Accessible Small Towns,3,3,665930,55.8811428,-3.1492364,
8222223,8222223P,Primary,Local Authority,Loanhead Primary School,Loanhead Street,Kilmarnock,,KA1 3AU,East Ayrshire,S12000008,S01007978,127019041,Non-denominational,16.8,283,5 - <10%,20 - <25%,25,N,Y,Y,2,2,Other Urban Areas,Other Urban Areas,2,2,637645,55.6070671,-4.4913297,
5122821,5122821P,Primary,Local Authority,Loch Duich Primary School,Kyle Of Lochalsh,,,IV40 8HE,Highland,S12000017,S01010669,130111494,Non-denominational,1.9,11,0%,0%,58,N,N,N,8,6,Very Remote Rural Areas,Remote Rural Areas,8,6,821035,57.2333698,-5.4198937,
8457220,8457220P,Primary,Local Authority,Loch Primary School,Lochaber Drive,Springhall,RUTHERGLEN,G73 5HX,South Lanarkshire,S12000029,S01012885,484162268,Non-denominational,12.3,196,5 - <10%,75 - <80%,3,Y,N,Y,1,1,Large Urban Areas,Large Urban Areas,1,1,659723,55.8111962,-4.1923005,
5135931,5135931S,Secondary,Local Authority,Lochaber High School,Camaghael,Fort William,,PH33 7ND,Highland,S12000017,S01010510,130073636,Non-denominational,64.8,839,0 - <5%,5 - <10%,55,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,775929,56.8368019,-5.0775423,
5131227,5131227P,Primary,Local Authority,Lochaline Primary School,Lochaline,By Oban,,PA80 5XT,Highland,S12000017,S01010508,130111984,Non-denominational,1.8,9,0%,0%,56,N,N,N,8,6,Very Remote Rural Areas,Remote Rural Areas,8,6,744922,56.5387127,-5.7791206,
5937922,5937922P,Primary,Local Authority,Locharbriggs School,Wallamhill Road,Locharbriggs,DUMFRIES,DG1 1UW,Dumfries and Galloway,S12000006,S01007618,137020923,Non-denominational,8.2,113,*,*,38,N,N,N,3,3,Accessible Small Towns,Accessible Small Towns,3,3,580139,55.1053646,-3.5828694,
5140323,5140323P,Primary,Local Authority,Lochardil Primary School,Lochardil Road,Inverness,,IV2 4LB,Highland,S12000017,S01010601,130039587,Non-denominational,15.6,331,*,*,77,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,842670,57.4544722,-4.2343364,
5116120,5116120P,Primary,Local Authority,Lochcarron Primary School,Strathcarron,,,IV54 8YS,Highland,S12000017,S01010689,130111559,Non-denominational,4.6,54,*,0%,50,N,N,N,8,6,Very Remote Rural Areas,Remote Rural Areas,8,6,840654,57.4081692,-5.4769639,
8106029,8106029P,Primary,Local Authority,Lochdonhead Primary School,Lochdonhead,Isle Of Mull,ARGYLL,PA64 6AP,Argyll and Bute,S12000035,S01007288,125067451,Non-denominational,2.5,19,0%,0%,57,N,N,N,8,6,Very Remote Rural Areas,Remote Rural Areas,8,6,733471,56.4385712,-5.6855105,
8435731,8435731S,Secondary,Local Authority,Lochend Community High School,20 Cairnbrook Road,,GLASGOW,G34 0NZ,Glasgow City,S12000049,S01010110,906700381036,Non-denominational,49.4,493,5 - <10%,90 - <95%,4,Y,N,Y,1,1,Large Urban Areas,Large Urban Areas,1,1,665928,55.8684394,-4.1077786,
8625220,8625220P,Primary,Local Authority,Lochfield Primary School,Quarry Road,,PAISLEY,PA2 7RD,Renfrewshire,S12000038,S01012112,123059288,Non-denominational,14.2,252,0 - <5%,25 - <30%,40,N,N,N,1,1,Large Urban Areas,Large Urban Areas,1,1,662169,55.8289765,-4.4165133,
5447437,5447437S,Secondary,Local Authority,Lochgelly High School,Station Road,Lochgelly,,KY5 8LZ,Fife,S12000047,S01009417,320189702,Non-denominational,71.7,798,0 - <5%,35 - <40%,68,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,694686,56.1378488,-3.3169513,
5443822,5443822P,Primary,Local Authority,Lochgelly South Primary School,High Street,Lochgelly,,KY5 9LW,Fife,S12000047,S01009448,320189790,Non-denominational,9.6,156,5 - <10%,20 - <25%,57,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,693302,56.125527,-3.3062185,
5444020,5444020P,Primary,Local Authority,Lochgelly West Primary School,15 Main Street,Lochgelly,,KY5 9NS,Fife,S12000047,S01009452,320189772,Non-denominational,14.6,202,*,30 - <35%,24,N,Y,Y,2,2,Other Urban Areas,Other Urban Areas,2,2,693358,56.1259474,-3.3140349,
8111030,8111030P,Primary,Local Authority,Lochgilphead High School,Lochgilphead Joint Campus,Kilmory,LOCHGILPHEAD,PA31 8AA,Argyll and Bute,S12000035,S01007317,125080289,Non-denominational,15.5,201,*,0%,39,N,N,N,8,6,Very Remote Rural Areas,Remote Rural Areas,8,6,687202,56.0300013,-5.4274235,
8111030,8111030S,Secondary,Local Authority,Lochgilphead High School,Lochgilphead Joint Campus,Kilmory,LOCHGILPHEAD,PA31 8AA,Argyll and Bute,S12000035,S01007317,125080289,Non-denominational,40.4,408,*,0%,39,N,N,N,8,6,Very Remote Rural Areas,Remote Rural Areas,8,6,687202,56.0300013,-5.4274235,
8106428,8106428P,Primary,Local Authority,Lochgoilhead Primary School,Lochgoilhead,Cairndow,ARGYLL,PA24 8AJ,Argyll and Bute,S12000035,S01007355,125058774,Non-denominational,2.6,24,0%,0%,38,N,N,N,7,6,Remote Rural Areas,Remote Rural Areas,8,6,701653,56.173415,-4.900972,
5702941,5702941SP,Special,Local Authority,Lochies School,c/o Deerpark Primary School,Gartmorn Road,SAUCHIE,FK10 3PB,Clackmannanshire,S12000005,S01007454,35015723,Non-denominational,10,35,*,40 - <45%,23,N,Y,Y,2,2,Other Urban Areas,Other Urban Areas,2,2,694177,56.1277108,-3.7632216,
5109728,5109728P,Primary,Local Authority,Lochinver Primary School,Lochinver,By Lairg,,IV27 4LF,Highland,S12000017,S01010813,130060232,Non-denominational,2.4,29,*,0%,39,N,N,N,8,6,Very Remote Rural Areas,Remote Rural Areas,8,6,921741,58.1434379,-5.2356801,
5947820,5947820P,Primary,Local Authority,Lochmaben School,Lochmaben,Lockerbie,,DG11 1NR,Dumfries and Galloway,S12000006,S01007632,137097229,Non-denominational,15.2,259,*,0%,55,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,582496,55.1283345,-3.4387308,
8106126,8106126P,Primary,Local Authority,Lochnell Primary School,Ledaig,Benderloch,OBAN,PA37 1QS,Argyll and Bute,S12000035,S01007303,125067339,Non-denominational,8.1,118,*,0%,49,N,N,N,8,6,Very Remote Rural Areas,Remote Rural Areas,8,6,738648,56.4932135,-5.402229,
1005022,1005022P,Primary,Local Authority,Lochnorris Primary School,The Barony Campus,Auchinleck Road,CUMNOCK,KA18 1FQ,East Ayrshire,S12000008,S01007919,127074085,Non-denominational,26,493,0 - <5%,20 - <25%,92,N,N,N,3,3,Accessible Small Towns,Accessible Small Towns,3,3,620376,55.4560278,-4.2768521,UPRN is a Parent UPRN in SAD 2024 Q1.
8240140,8240140SP,Special,Local Authority,Lochnorris SLU,Lochnorris Primary School,Auchinleck Road,CUMNOCK,KA18 1RS,East Ayrshire,S12000008,S01007919,127074085,Non-denominational,5.6,37,*,60 - <65%,92,N,N,N,3,3,Accessible Small Towns,Accessible Small Towns,3,3,620376,55.4560278,-4.2768521,UPRN is a Parent UPRN in SAD 2024 Q1.
5222020,5222020P,Primary,Local Authority,Lochpots School,Robertson Road,Fraserburgh,ABERDEENSHIRE,AB43 9BF,Aberdeenshire,S12000034,S01007120,151086042,Non-denominational,9.9,175,*,45 - <50%,17,N,Y,Y,2,2,Other Urban Areas,Other Urban Areas,2,2,866519,57.6884931,-2.0261735,
5917328,5917328P,Primary,Local Authority,Lochrutton School,Lochfoot,Dumfries,,DG2 8NR,Dumfries and Galloway,S12000006,S01007546,137073334,Non-denominational,1.9,8,0%,0%,58,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,573603,55.0446744,-3.7263165,
1004166,1004166S,Secondary,Local Authority,Lochside Academy,Wellington Circle,Altens,ABERDEEN,AB12 3JG,Aberdeen City,S12000033,S01006608,9051150182,Non-denominational,88.5,1201,10 - <20%,25 - <30%,80,N,N,N,1,1,Large Urban Areas,Large Urban Areas,1,1,802409,57.112582,-2.097451,"School Contacts List UPRN (9051148374) is not in SAD 2024 Q1.  GISAT has assigned the UPRN for Cove Rangers FC (9051150182), which is next door."
5307929,5307929P,Primary,Local Authority,Lochside Primary School,Nursery Road,Montrose,,DD10 9AN,Angus,S12000041,S01007217,117083153,Non-denominational,26.2,351,*,0%,27,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,758804,56.7200108,-2.4715338,
8623929,8623929P,Primary,Local Authority,Lochwinnoch Primary School,Calder Street,,LOCHWINNOCH,PA12 4DG,Renfrewshire,S12000038,S01012022,123033276,Non-denominational,11.2,199,*,0%,55,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,659215,55.7979595,-4.6339213,
5948630,5948630S,Secondary,Local Authority,Lockerbie Academy,Glasgow Road,Lockerbie,DUMFRIESSHIRE,DG11 2AT,Dumfries and Galloway,S12000006,S01007638,137103673,Non-denominational,53.8,767,0 - <5%,*,48,N,N,N,3,3,Accessible Small Towns,Accessible Small Towns,3,3,582466,55.1289834,-3.3587349,
5948827,5948827P,Primary,Local Authority,Lockerbie Primary School,Glasgow Road,Lockerbie,,DG11 2AT,Dumfries and Galloway,S12000006,S01007638,137103665,Non-denominational,21.7,298,0 - <5%,*,48,N,N,N,3,3,Accessible Small Towns,Accessible Small Towns,3,3,582457,55.1289101,-3.358058,
1005405,1005405SP,Special,Local Authority,Lockhart Campus,Boglemart Street,,STEVENSTON,KA20 3JX,North Ayrshire,S12000021,S01011268,126062680,Non-denominational,41.5,198,0 - <5%,50 - <55%,35,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,641850,55.6390067,-4.7642108,
8241023,8241023P,Primary,Local Authority,Logan Primary School,Logangate Terrace,Cumnock,,KA18 3HD,East Ayrshire,S12000008,S01007900,127044005,Non-denominational,9.2,109,*,85 - <90%,11,Y,N,Y,7,6,Remote Rural Areas,Remote Rural Areas,7,6,620477,55.4577788,-4.2308037,
8512922,8512922P,Primary,Local Authority,Logans Primary School,Logans Road,Motherwell,,ML1 3PH,North Lanarkshire,S12000050,S01011487,118061083,Non-denominational,11.4,147,*,85 - <90%,16,N,Y,Y,1,1,Large Urban Areas,Large Urban Areas,1,1,657412,55.793401,-4.0187144,
5257026,5257026P,Primary,Local Authority,Logie Coldstone School,Dinnet,Aboyne,ABERDEENSHIRE,AB34 5PQ,Aberdeenshire,S12000034,S01006879,151105778,Non-denominational,2.3,15,0%,0%,72,N,N,N,7,6,Remote Rural Areas,Remote Rural Areas,7,6,804432,57.1273006,-2.9357313,
5227623,5227623P,Primary,Local Authority,Logie Durno School,Pitcaple,Inverurie,ABERDEENSHIRE,AB51 5EN,Aberdeenshire,S12000034,S01006915,151119956,Non-denominational,2.9,41,0%,0%,73,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,826646,57.3294663,-2.467939,
5202027,5202027P,Primary,Local Authority,Logie Primary School,Dunphail,Forres,MORAY,IV36 2QG,Moray,S12000020,S01011168,133045728,Non-denominational,3.2,42,*,*,54,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,850595,57.5346289,-3.6536191,
5345421,5345421P,Primary,Local Authority,Logiealmond Primary School,Harrietfield,Perth,,PH1 3TB,Perth and Kinross,S12000048,S01012006,124066574,Non-denominational,1.5,8,0%,0%,67,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,729851,56.4500645,-3.6325637,
5345529,5345529P,Primary,Local Authority,Logierait Primary School,Ballinluig,Pitlochry,,PH9 0LG,Perth and Kinross,S12000048,S01012009,124067809,Non-denominational,2.6,21,0%,0%,67,N,N,N,7,6,Remote Rural Areas,Remote Rural Areas,7,6,752814,56.6558758,-3.6710087,
5246024,5246024P,Primary,Local Authority,Loirston School,Loirston Avenue,Cove Bay,ABERDEEN,AB12 3HE,Aberdeen City,S12000033,S01006620,9051091871,Non-denominational,23.3,353,5 - <10%,*,73,N,N,N,1,1,Large Urban Areas,Large Urban Areas,1,1,801362,57.1031861,-2.083478,
1004174,1004174SP,Special,Local Authority,Lomond View Academy,Ingleston Street,Greenock,,PA15 4UQ,Inverclyde,S12000018,S01010894,119001538,Non-denominational,8.4,4,*,*,9,Y,N,Y,2,2,Other Urban Areas,Other Urban Areas,2,2,675327,55.9403035,-4.7471751,
8531420,8531420P,Primary,Local Authority,Long Calderwood Primary,Neville,,EAST KILBRIDE,G74 3QT,South Lanarkshire,S12000029,S01012904,484176139,Non-denominational,10.6,171,*,*,42,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,656006,55.7785331,-4.1502647,
5339227,5339227P,Primary,Local Authority,Longforgan Primary School,66 Main Street,Longforgan,,DD2 5EU,Perth and Kinross,S12000048,S01011966,124044588,Non-denominational,6.9,91,*,0%,72,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,729974,56.4568414,-3.1207112,
5326125,5326125P,Primary,Local Authority,Longhaugh Primary,9 Lothian Crescent,Dundee,,DD4 0SX,Dundee City,S12000042,S01007785,9059106368,Non-denominational,21,260,0 - <5%,50 - <55%,4,Y,N,Y,1,1,Large Urban Areas,Large Urban Areas,1,1,733474,56.4898899,-2.927388,
5554020,5554020P,Primary,Local Authority,Longniddry Primary School,Kitchener Crescent,Longniddry,EAST LOTHIAN,EH32 0LR,East Lothian,S12000010,S01008242,138012457,Non-denominational,11.9,172,0 - <5%,0%,59,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,676309,55.976529,-2.8925306,
5507723,5507723P,Primary,Local Authority,Longridge Primary School,School Road,Longridge,WEST LOTHIAN,EH47 8AG,West Lothian,S12000040,S01013364,135009725,Non-denominational,8.7,87,5 - <10%,5 - <10%,52,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,662557,55.8447691,-3.6772678,
5217725,5217725P,Primary,Local Authority,Longside School,22 Inn Brae,Longside Peterhead,ABERDEENSHIRE,AB42 4TP,Aberdeenshire,S12000034,S01007096,151141675,Non-denominational,9.2,148,*,0%,71,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,847055,57.5136496,-1.9405002,
5526523,5526523P,Primary,Local Authority,Longstone Primary School,Redhall Grove,Edinburgh,,EH14 2DU,City of Edinburgh,S12000036,S01008484,906297246,Non-denominational,15.5,248,>20%,10 - <15%,56,N,N,N,1,1,Large Urban Areas,Large Urban Areas,1,1,670476,55.9208896,-3.2616723,
5936225,5936225P,Primary,Local Authority,Loreburn School,George Street,Dumfries,,DG1 1EA,Dumfries and Galloway,S12000006,S01007612,137001860,Non-denominational,9.8,175,10 - <20%,35 - <40%,6,Y,N,Y,2,2,Other Urban Areas,Other Urban Areas,2,2,576339,55.070774,-3.6163198,
5550424,5550424P,Primary,Local Authority,Loretto RC Primary School,20 Newbigging,Musselburgh,EAST LOTHIAN,EH21 7AH,East Lothian,S12000010,S01008192,138007722,Roman Catholic,9.4,164,*,10 - <15%,24,N,Y,Y,1,1,Large Urban Areas,Large Urban Areas,1,1,672620,55.9421672,-3.046961,
5526620,5526620P,Primary,Local Authority,Lorne Primary School,7 Lorne Street,Edinburgh,,EH6 8QS,City of Edinburgh,S12000036,S01008797,906152116,Non-denominational,10.7,175,>20%,5 - <10%,64,N,N,N,1,1,Large Urban Areas,Large Urban Areas,1,1,675418,55.966158,-3.174441,
8416028,8416028P,Primary,Local Authority,Lorne Street Primary School,28 Lorne Street,,GLASGOW,G51 1DP,Glasgow City,S12000049,S01009866,906700179455,Non-denominational,14.9,241,>20%,15 - <20%,31,N,N,N,1,1,Large Urban Areas,Large Urban Areas,1,1,664640,55.8536437,-4.2879676,
5702631,5702631S,Secondary,Local Authority,Lornshill Academy,Tullibody Road,Alloa,,FK10 2ES,Clackmannanshire,S12000005,S01007420,35006530,Non-denominational,76.6,1028,0 - <5%,35 - <40%,71,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,3,3,694889,56.1333729,-3.8146184,
